kmer_start	kmer_end	n_enriched	n_depleted	group_JW	series_id	gene_start	gene_end	gene	group	kmer	region	series_id_2	series_id_3
28028	28042	0	3	dep_ex	28028	27894	28259	ORF8	C	all	pc	1650	3
28029	28043	0	2	dep_ex	28029	27894	28259	ORF8	C	all	pc	1651	3
28030	28044	0	1	dep_ex	28030	27894	28259	ORF8	C	all	pc	1652	3
28256	28270	0	1	dep_ex	28256	27894	28259	ORF8	C	all	pc	1653	3
28257	28271	0	2	dep_ex	28257	27894	28259	ORF8	C	all	pc	1654	3
28258	28272	0	2	dep_ex	28258	27894	28259	ORF8	C	all	pc	1655	3
28261	28275	0	2	dep_ex	28261	28274	29533	N	C	all	pc	1656	3
28262	28276	0	2	dep_ex	28262	28274	29533	N	C	all	pc	1657	3
28263	28277	0	2	dep_ex	28263	28274	29533	N	C	all	pc	1658	3
28264	28278	0	2	dep_ex	28264	28274	29533	N	C	all	pc	1659	3
28265	28279	0	2	dep_ex	28265	28274	29533	N	C	all	pc	1660	3
28266	28280	0	2	dep_ex	28266	28274	29533	N	C	all	pc	1661	3
28267	28281	0	2	dep_ex	28267	28274	29533	N	C	all	pc	1662	3
28268	28282	0	2	dep_ex	28268	28274	29533	N	C	all	pc	1663	3
28269	28283	0	2	dep_ex	28269	28274	29533	N	C	all	pc	1664	3
28270	28284	0	2	dep_ex	28270	28274	29533	N	C	all	pc	1665	3
28271	28285	0	1	dep_ex	28271	28274	29533	N	C	all	pc	1666	3
28767	28781	0	1	dep_ex	28767	28274	29533	N	C	all	pc	1667	3
28768	28782	0	2	dep_ex	28768	28274	29533	N	C	all	pc	1668	3
28769	28783	0	3	dep_ex	28769	28274	29533	N	C	all	pc	1669	3
28770	28784	0	4	dep_ex	28770	28274	29533	N	C	all	pc	1670	3
28771	28785	0	5	dep_ex	28771	28274	29533	N	C	all	pc	1671	3
28772	28786	0	6	dep_ex	28772	28274	29533	N	C	all	pc	1672	3
28773	28787	0	7	dep_ex	28773	28274	29533	N	C	all	pc	1673	3
28774	28788	0	8	dep_ex	28774	28274	29533	N	C	all	pc	1674	3
28775	28789	0	9	dep_ex	28775	28274	29533	N	C	all	pc	1675	3
28776	28790	0	10	dep_ex	28776	28274	29533	N	C	all	pc	1676	3
28777	28791	0	11	dep_ex	28777	28274	29533	N	C	all	pc	1677	3
28778	28792	0	12	dep_ex	28778	28274	29533	N	C	all	pc	1678	3
28779	28793	0	13	dep_ex	28779	28274	29533	N	C	all	pc	1679	3
28780	28794	0	14	dep_ex	28780	28274	29533	N	C	all	pc	1680	3
28781	28795	0	15	dep_ex	28781	28274	29533	N	C	all	pc	1681	3
28782	28796	0	15	dep_ex	28782	28274	29533	N	C	all	pc	1682	3
28783	28797	0	15	dep_ex	28783	28274	29533	N	C	all	pc	1683	3
28784	28798	0	15	dep_ex	28784	28274	29533	N	C	all	pc	1684	3
28785	28799	0	15	dep_ex	28785	28274	29533	N	C	all	pc	1685	3
28786	28800	0	15	dep_ex	28786	28274	29533	N	C	all	pc	1686	3
28787	28801	0	15	dep_ex	28787	28274	29533	N	C	all	pc	1687	3
28788	28802	0	15	dep_ex	28788	28274	29533	N	C	all	pc	1688	3
28789	28803	0	15	dep_ex	28789	28274	29533	N	C	all	pc	1689	3
28790	28804	0	15	dep_ex	28790	28274	29533	N	C	all	pc	1690	3
28791	28805	0	15	dep_ex	28791	28274	29533	N	C	all	pc	1691	3
28792	28806	0	15	dep_ex	28792	28274	29533	N	C	all	pc	1692	3
28793	28807	0	15	dep_ex	28793	28274	29533	N	C	all	pc	1693	3
28794	28808	0	15	dep_ex	28794	28274	29533	N	C	all	pc	1694	3
28795	28809	0	15	dep_ex	28795	28274	29533	N	C	all	pc	1695	3
28796	28810	0	15	dep_ex	28796	28274	29533	N	C	all	pc	1696	3
28797	28811	0	15	dep_ex	28797	28274	29533	N	C	all	pc	1697	3
28798	28812	0	15	dep_ex	28798	28274	29533	N	C	all	pc	1698	3
28799	28813	0	15	dep_ex	28799	28274	29533	N	C	all	pc	1699	3
28800	28814	0	15	dep_ex	28800	28274	29533	N	C	all	pc	1700	3
28801	28815	0	15	dep_ex	28801	28274	29533	N	C	all	pc	1701	3
28802	28816	0	15	dep_ex	28802	28274	29533	N	C	all	pc	1702	3
28803	28817	0	15	dep_ex	28803	28274	29533	N	C	all	pc	1703	3
28804	28818	0	15	dep_ex	28804	28274	29533	N	C	all	pc	1704	3
28805	28819	0	15	dep_ex	28805	28274	29533	N	C	all	pc	1705	3
28806	28820	0	15	dep_ex	28806	28274	29533	N	C	all	pc	1706	3
28807	28821	0	15	dep_ex	28807	28274	29533	N	C	all	pc	1707	3
28808	28822	0	15	dep_ex	28808	28274	29533	N	C	all	pc	1708	3
28809	28823	0	15	dep_ex	28809	28274	29533	N	C	all	pc	1709	3
28810	28824	0	15	dep_ex	28810	28274	29533	N	C	all	pc	1710	3
28811	28825	0	15	dep_ex	28811	28274	29533	N	C	all	pc	1711	3
28812	28826	0	15	dep_ex	28812	28274	29533	N	C	all	pc	1712	3
28813	28827	0	15	dep_ex	28813	28274	29533	N	C	all	pc	1713	3
28814	28828	0	15	dep_ex	28814	28274	29533	N	C	all	pc	1714	3
28815	28829	0	15	dep_ex	28815	28274	29533	N	C	all	pc	1715	3
28816	28830	0	15	dep_ex	28816	28274	29533	N	C	all	pc	1716	3
28817	28831	0	15	dep_ex	28817	28274	29533	N	C	all	pc	1717	3
28818	28832	0	15	dep_ex	28818	28274	29533	N	C	all	pc	1718	3
28819	28833	0	15	dep_ex	28819	28274	29533	N	C	all	pc	1719	3
28820	28834	0	15	dep_ex	28820	28274	29533	N	C	all	pc	1720	3
28821	28835	0	15	dep_ex	28821	28274	29533	N	C	all	pc	1721	3
28822	28836	0	15	dep_ex	28822	28274	29533	N	C	all	pc	1722	3
28823	28837	0	15	dep_ex	28823	28274	29533	N	C	all	pc	1723	3
28824	28838	0	15	dep_ex	28824	28274	29533	N	C	all	pc	1724	3
28825	28839	0	15	dep_ex	28825	28274	29533	N	C	all	pc	1725	3
28826	28840	0	15	dep_ex	28826	28274	29533	N	C	all	pc	1726	3
28827	28841	0	15	dep_ex	28827	28274	29533	N	C	all	pc	1727	3
28828	28842	0	15	dep_ex	28828	28274	29533	N	C	all	pc	1728	3
28829	28843	0	15	dep_ex	28829	28274	29533	N	C	all	pc	1729	3
28830	28844	0	15	dep_ex	28830	28274	29533	N	C	all	pc	1730	3
28831	28845	0	15	dep_ex	28831	28274	29533	N	C	all	pc	1731	3
28832	28846	0	15	dep_ex	28832	28274	29533	N	C	all	pc	1732	3
28833	28847	0	15	dep_ex	28833	28274	29533	N	C	all	pc	1733	3
28834	28848	0	15	dep_ex	28834	28274	29533	N	C	all	pc	1734	3
28835	28849	0	15	dep_ex	28835	28274	29533	N	C	all	pc	1735	3
28836	28850	0	15	dep_ex	28836	28274	29533	N	C	all	pc	1736	3
28837	28851	0	15	dep_ex	28837	28274	29533	N	C	all	pc	1737	3
28838	28852	0	15	dep_ex	28838	28274	29533	N	C	all	pc	1738	3
28839	28853	0	15	dep_ex	28839	28274	29533	N	C	all	pc	1739	3
28840	28854	0	15	dep_ex	28840	28274	29533	N	C	all	pc	1740	3
28841	28855	0	15	dep_ex	28841	28274	29533	N	C	all	pc	1741	3
28842	28856	0	15	dep_ex	28842	28274	29533	N	C	all	pc	1742	3
28843	28857	0	15	dep_ex	28843	28274	29533	N	C	all	pc	1743	3
28844	28858	0	15	dep_ex	28844	28274	29533	N	C	all	pc	1744	3
28845	28859	0	15	dep_ex	28845	28274	29533	N	C	all	pc	1745	3
28846	28860	0	15	dep_ex	28846	28274	29533	N	C	all	pc	1746	3
28847	28861	0	15	dep_ex	28847	28274	29533	N	C	all	pc	1747	3
28848	28862	0	15	dep_ex	28848	28274	29533	N	C	all	pc	1748	3
28849	28863	0	15	dep_ex	28849	28274	29533	N	C	all	pc	1749	3
28850	28864	0	14	dep_ex	28850	28274	29533	N	C	all	pc	1750	3
28851	28865	0	13	dep_ex	28851	28274	29533	N	C	all	pc	1751	3
28852	28866	0	12	dep_ex	28852	28274	29533	N	C	all	pc	1752	3
28853	28867	0	11	dep_ex	28853	28274	29533	N	C	all	pc	1753	3
28854	28868	0	10	dep_ex	28854	28274	29533	N	C	all	pc	1754	3
28855	28869	0	9	dep_ex	28855	28274	29533	N	C	all	pc	1755	3
28856	28870	0	8	dep_ex	28856	28274	29533	N	C	all	pc	1756	3
28857	28871	0	7	dep_ex	28857	28274	29533	N	C	all	pc	1757	3
28858	28872	0	6	dep_ex	28858	28274	29533	N	C	all	pc	1758	3
28859	28873	0	5	dep_ex	28859	28274	29533	N	C	all	pc	1759	3
28860	28874	0	4	dep_ex	28860	28274	29533	N	C	all	pc	1760	3
28861	28875	0	3	dep_ex	28861	28274	29533	N	C	all	pc	1761	3
28862	28876	0	2	dep_ex	28862	28274	29533	N	C	all	pc	1762	3
28863	28877	0	1	dep_ex	28863	28274	29533	N	C	all	pc	1763	3
29621	29635	0	1	dep_ex	29621	29558	29674	ORF10	C	all	pc	1764	3
29622	29636	0	2	dep_ex	29622	29558	29674	ORF10	C	all	pc	1765	3
29623	29637	0	3	dep_ex	29623	29558	29674	ORF10	C	all	pc	1766	3
29624	29638	0	4	dep_ex	29624	29558	29674	ORF10	C	all	pc	1767	3
29625	29639	0	5	dep_ex	29625	29558	29674	ORF10	C	all	pc	1768	3
29626	29640	0	5	dep_ex	29626	29558	29674	ORF10	C	all	pc	1769	3
29627	29641	0	5	dep_ex	29627	29558	29674	ORF10	C	all	pc	1770	3
29628	29642	0	6	dep_ex	29628	29558	29674	ORF10	C	all	pc	1771	3
29629	29643	0	7	dep_ex	29629	29558	29674	ORF10	C	all	pc	1772	3
29630	29644	0	8	dep_ex	29630	29558	29674	ORF10	C	all	pc	1773	3
29631	29645	0	9	dep_ex	29631	29558	29674	ORF10	C	all	pc	1774	3
29632	29646	0	10	dep_ex	29632	29558	29674	ORF10	C	all	pc	1775	3
29633	29647	0	10	dep_ex	29633	29558	29674	ORF10	C	all	pc	1776	3
29634	29648	0	10	dep_ex	29634	29558	29674	ORF10	C	all	pc	1777	3
29635	29649	0	10	dep_ex	29635	29558	29674	ORF10	C	all	pc	1778	3
29636	29650	0	9	dep_ex	29636	29558	29674	ORF10	C	all	pc	1779	3
29637	29651	0	8	dep_ex	29637	29558	29674	ORF10	C	all	pc	1780	3
29638	29652	0	7	dep_ex	29638	29558	29674	ORF10	C	all	pc	1781	3
29639	29653	0	6	dep_ex	29639	29558	29674	ORF10	C	all	pc	1782	3
29640	29654	0	5	dep_ex	29640	29558	29674	ORF10	C	all	pc	1783	3
29641	29655	0	5	dep_ex	29641	29558	29674	ORF10	C	all	pc	1784	3
29642	29656	0	5	dep_ex	29642	29558	29674	ORF10	C	all	pc	1785	3
29643	29657	0	4	dep_ex	29643	29558	29674	ORF10	C	all	pc	1786	3
29644	29658	0	3	dep_ex	29644	29558	29674	ORF10	C	all	pc	1787	3
29645	29659	0	2	dep_ex	29645	29558	29674	ORF10	C	all	pc	1788	3
29646	29660	0	1	dep_ex	29646	29558	29674	ORF10	C	all	pc	1789	3
29652	29666	0	1	dep_ex	29652	29558	29674	ORF10	C	all	pc	1790	3
29653	29667	0	2	dep_ex	29653	29558	29674	ORF10	C	all	pc	1791	3
29654	29668	0	3	dep_ex	29654	29558	29674	ORF10	C	all	pc	1792	3
29655	29669	0	4	dep_ex	29655	29558	29674	ORF10	C	all	pc	1793	3
29656	29670	0	5	dep_ex	29656	29558	29674	ORF10	C	all	pc	1794	3
29657	29671	0	6	dep_ex	29657	29558	29674	ORF10	C	all	pc	1795	3
29658	29672	0	7	dep_ex	29658	29558	29674	ORF10	C	all	pc	1796	3
29659	29673	0	8	dep_ex	29659	29558	29674	ORF10	C	all	pc	1797	3
29660	29674	0	9	dep_ex	29660	29558	29674	ORF10	C	all	pc	1798	3
29661	29675	0	10	dep_ex	29661	29558	29674	ORF10	C	all	pc	1799	3
29662	29676	0	11	dep_ex	29662	29558	29674	ORF10	C	all	pc	1800	3
29663	29677	0	12	dep_ex	29663	29558	29674	ORF10	C	all	pc	1801	3
29664	29678	0	13	dep_ex	29664	29558	29674	ORF10	C	all	pc	1802	3
29665	29679	0	14	dep_ex	29665	29558	29674	ORF10	C	all	pc	1803	3
29666	29680	0	15	dep_ex	29666	29558	29674	ORF10	C	all	pc	1804	3
32	46	0	2	dep_ex	32	0	0	intergenic	C	all	npc	2085	3
33	47	0	3	dep_ex	33	0	0	intergenic	C	all	npc	2086	3
34	48	0	4	dep_ex	34	0	0	intergenic	C	all	npc	2087	3
35	49	0	5	dep_ex	35	0	0	intergenic	C	all	npc	2088	3
36	50	0	6	dep_ex	36	0	0	intergenic	C	all	npc	2089	3
37	51	0	7	dep_ex	37	0	0	intergenic	C	all	npc	2090	3
38	52	0	8	dep_ex	38	0	0	intergenic	C	all	npc	2091	3
39	53	0	9	dep_ex	39	0	0	intergenic	C	all	npc	2092	3
40	54	0	10	dep_ex	40	0	0	intergenic	C	all	npc	2093	3
41	55	0	11	dep_ex	41	0	0	intergenic	C	all	npc	2094	3
42	56	0	12	dep_ex	42	0	0	intergenic	C	all	npc	2095	3
43	57	0	13	dep_ex	43	0	0	intergenic	C	all	npc	2096	3
44	58	0	14	dep_ex	44	0	0	intergenic	C	all	npc	2097	3
45	59	0	15	dep_ex	45	0	0	intergenic	C	all	npc	2098	3
46	60	0	15	dep_ex	46	0	0	intergenic	C	all	npc	2099	3
47	61	0	15	dep_ex	47	0	0	intergenic	C	all	npc	2100	3
48	62	0	15	dep_ex	48	0	0	intergenic	C	all	npc	2101	3
49	63	0	15	dep_ex	49	0	0	intergenic	C	all	npc	2102	3
50	64	0	15	dep_ex	50	0	0	intergenic	C	all	npc	2103	3
51	65	0	14	dep_ex	51	0	0	intergenic	C	all	npc	2104	3
52	66	0	13	dep_ex	52	0	0	intergenic	C	all	npc	2105	3
53	67	0	12	dep_ex	53	0	0	intergenic	C	all	npc	2106	3
54	68	0	11	dep_ex	54	0	0	intergenic	C	all	npc	2107	3
55	69	0	10	dep_ex	55	0	0	intergenic	C	all	npc	2108	3
56	70	0	9	dep_ex	56	0	0	intergenic	C	all	npc	2109	3
57	71	0	8	dep_ex	57	0	0	intergenic	C	all	npc	2110	3
58	72	0	7	dep_ex	58	0	0	intergenic	C	all	npc	2111	3
59	73	0	6	dep_ex	59	0	0	intergenic	C	all	npc	2112	3
60	74	0	5	dep_ex	60	0	0	intergenic	C	all	npc	2113	3
61	75	0	4	dep_ex	61	0	0	intergenic	C	all	npc	2114	3
62	76	0	3	dep_ex	62	0	0	intergenic	C	all	npc	2115	3
63	77	0	2	dep_ex	63	0	0	intergenic	C	all	npc	2116	3
64	78	0	1	dep_ex	64	0	0	intergenic	C	all	npc	2117	3
28259	28273	0	2	dep_ex	28259	0	0	orf8	C	all	npc	2118	3
28260	28274	0	2	dep_ex	28260	0	0	intergenic	C	all	npc	2119	3
29743	29757	0	1	dep_ex	29743	0	0	intergenic	C	all	npc	2120	3
29744	29758	0	2	dep_ex	29744	0	0	intergenic	C	all	npc	2121	3
29745	29759	0	3	dep_ex	29745	0	0	intergenic	C	all	npc	2122	3
29746	29760	0	4	dep_ex	29746	0	0	intergenic	C	all	npc	2123	3
29747	29761	0	5	dep_ex	29747	0	0	intergenic	C	all	npc	2124	3
29748	29762	0	6	dep_ex	29748	0	0	intergenic	C	all	npc	2125	3
29749	29763	0	7	dep_ex	29749	0	0	intergenic	C	all	npc	2126	3
29750	29764	0	8	dep_ex	29750	0	0	intergenic	C	all	npc	2127	3
29751	29765	0	8	dep_ex	29751	0	0	intergenic	C	all	npc	2128	3
29752	29766	0	8	dep_ex	29752	0	0	intergenic	C	all	npc	2129	3
29753	29767	0	8	dep_ex	29753	0	0	intergenic	C	all	npc	2130	3
29754	29768	0	8	dep_ex	29754	0	0	intergenic	C	all	npc	2131	3
29755	29769	0	8	dep_ex	29755	0	0	intergenic	C	all	npc	2132	3
29756	29770	0	8	dep_ex	29756	0	0	intergenic	C	all	npc	2133	3
29757	29771	0	8	dep_ex	29757	0	0	intergenic	C	all	npc	2134	3
29758	29772	0	7	dep_ex	29758	0	0	intergenic	C	all	npc	2135	3
29759	29773	0	6	dep_ex	29759	0	0	intergenic	C	all	npc	2136	3
29760	29774	0	5	dep_ex	29760	0	0	intergenic	C	all	npc	2137	3
29761	29775	0	4	dep_ex	29761	0	0	intergenic	C	all	npc	2138	3
29762	29776	0	3	dep_ex	29762	0	0	intergenic	C	all	npc	2139	3
29763	29777	0	2	dep_ex	29763	0	0	intergenic	C	all	npc	2140	3
29764	29778	0	1	dep_ex	29764	0	0	intergenic	C	all	npc	2141	3
29827	29841	0	10	dep_ex	29827	0	0	intergenic	C	all	npc	2142	3
29828	29842	0	10	dep_ex	29828	0	0	intergenic	C	all	npc	2143	3
29829	29843	0	10	dep_ex	29829	0	0	intergenic	C	all	npc	2144	3
29830	29844	0	10	dep_ex	29830	0	0	intergenic	C	all	npc	2145	3
29831	29845	0	10	dep_ex	29831	0	0	intergenic	C	all	npc	2146	3
29832	29846	0	10	dep_ex	29832	0	0	intergenic	C	all	npc	2147	3
29833	29847	0	10	dep_ex	29833	0	0	intergenic	C	all	npc	2148	3
29834	29848	0	10	dep_ex	29834	0	0	intergenic	C	all	npc	2149	3
29835	29849	0	10	dep_ex	29835	0	0	intergenic	C	all	npc	2150	3
29836	29850	0	10	dep_ex	29836	0	0	intergenic	C	all	npc	2151	3
29837	29851	0	11	dep_ex	29837	0	0	intergenic	C	all	npc	2152	3
29838	29852	0	12	dep_ex	29838	0	0	intergenic	C	all	npc	2153	3
29839	29853	0	13	dep_ex	29839	0	0	intergenic	C	all	npc	2154	3
29840	29854	0	14	dep_ex	29840	0	0	intergenic	C	all	npc	2155	3
29841	29855	0	15	dep_ex	29841	0	0	intergenic	C	all	npc	2156	3
29842	29856	0	15	dep_ex	29842	0	0	intergenic	C	all	npc	2157	3
29843	29857	0	15	dep_ex	29843	0	0	intergenic	C	all	npc	2158	3
29844	29858	0	15	dep_ex	29844	0	0	intergenic	C	all	npc	2159	3
29845	29859	0	15	dep_ex	29845	0	0	intergenic	C	all	npc	2160	3
29846	29860	0	15	dep_ex	29846	0	0	intergenic	C	all	npc	2161	3
29847	29861	0	15	dep_ex	29847	0	0	intergenic	C	all	npc	2162	3
29848	29862	0	15	dep_ex	29848	0	0	intergenic	C	all	npc	2163	3
29849	29863	0	14	dep_ex	29849	0	0	intergenic	C	all	npc	2164	3
29850	29864	0	13	dep_ex	29850	0	0	intergenic	C	all	npc	2165	3
29851	29865	0	12	dep_ex	29851	0	0	intergenic	C	all	npc	2166	3
29852	29866	0	11	dep_ex	29852	0	0	intergenic	C	all	npc	2167	3
29853	29867	0	10	dep_ex	29853	0	0	intergenic	C	all	npc	2168	3
29854	29868	0	9	dep_ex	29854	0	0	intergenic	C	all	npc	2169	3
29855	29869	0	8	dep_ex	29855	0	0	intergenic	C	all	npc	2170	3
29856	29870	0	7	dep_ex	29856	0	0	intergenic	C	all	npc	2171	3
29857	29871	0	6	dep_ex	29857	0	0	intergenic	C	all	npc	2172	3
29858	29872	0	5	dep_ex	29858	0	0	intergenic	C	all	npc	2173	3
29859	29873	0	4	dep_ex	29859	0	0	intergenic	C	all	npc	2174	3
29860	29874	0	3	dep_ex	29860	0	0	intergenic	C	all	npc	2175	3
29861	29875	0	2	dep_ex	29861	0	0	intergenic	C	all	npc	2176	3
29862	29876	0	1	dep_ex	29862	0	0	intergenic	C	all	npc	2177	3
29867	29881	0	1	dep_ex	29867	0	0	intergenic	C	all	npc	2178	3
29868	29882	0	2	dep_ex	29868	0	0	intergenic	C	all	npc	2179	3
29869	29883	0	3	dep_ex	29869	0	0	intergenic	C	all	npc	2180	3
29870	29884	0	4	dep_ex	29870	0	0	intergenic	C	all	npc	2181	3
29871	29885	0	4	dep_ex	29871	0	0	intergenic	C	all	npc	2182	3
29872	29886	0	4	dep_ex	29872	0	0	intergenic	C	all	npc	2183	3
29873	29887	0	4	dep_ex	29873	0	0	intergenic	C	all	npc	2184	3
29874	29888	0	4	dep_ex	29874	0	0	intergenic	C	all	npc	2185	3
29875	29889	0	4	dep_ex	29875	0	0	intergenic	C	all	npc	2186	3
29876	29890	0	4	dep_ex	29876	0	0	intergenic	C	all	npc	2187	3
29877	29891	0	4	dep_ex	29877	0	0	intergenic	C	all	npc	2188	3
29878	29892	0	4	dep_ex	29878	0	0	intergenic	C	all	npc	2189	3
29879	29893	0	4	dep_ex	29879	0	0	intergenic	C	all	npc	2190	3
29880	29894	0	4	dep_ex	29880	0	0	intergenic	C	all	npc	2191	3
29881	29895	0	4	dep_ex	29881	0	0	intergenic	C	all	npc	2192	3
29882	29896	0	3	dep_ex	29882	0	0	intergenic	C	all	npc	2193	3
29883	29897	0	2	dep_ex	29883	0	0	intergenic	C	all	npc	2194	3
29884	29898	0	1	dep_ex	29884	0	0	intergenic	C	all	npc	2195	3
11070	11084	1	2	dep_pref	11070	266	21555	ORF1ab	D	all	pc	1805	2
11071	11085	1	3	dep_pref	11071	266	21555	ORF1ab	D	all	pc	1806	2
11072	11086	1	4	dep_pref	11072	266	21555	ORF1ab	D	all	pc	1807	2
11073	11087	1	5	dep_pref	11073	266	21555	ORF1ab	D	all	pc	1808	2
11074	11088	1	6	dep_pref	11074	266	21555	ORF1ab	D	all	pc	1809	2
11075	11089	2	7	dep_pref	11075	266	21555	ORF1ab	D	all	pc	1810	2
11076	11090	3	8	dep_pref	11076	266	21555	ORF1ab	D	all	pc	1811	2
11077	11091	4	9	dep_pref	11077	266	21555	ORF1ab	D	all	pc	1812	2
11078	11092	5	10	dep_pref	11078	266	21555	ORF1ab	D	all	pc	1813	2
11079	11093	6	11	dep_pref	11079	266	21555	ORF1ab	D	all	pc	1814	2
11080	11094	7	12	dep_pref	11080	266	21555	ORF1ab	D	all	pc	1815	2
11081	11095	8	13	dep_pref	11081	266	21555	ORF1ab	D	all	pc	1816	2
11082	11096	9	14	dep_pref	11082	266	21555	ORF1ab	D	all	pc	1817	2
11083	11097	10	15	dep_pref	11083	266	21555	ORF1ab	D	all	pc	1818	2
11084	11098	9	14	dep_pref	11084	266	21555	ORF1ab	D	all	pc	1819	2
11085	11099	9	13	dep_pref	11085	266	21555	ORF1ab	D	all	pc	1820	2
11086	11100	9	12	dep_pref	11086	266	21555	ORF1ab	D	all	pc	1821	2
11087	11101	9	11	dep_pref	11087	266	21555	ORF1ab	D	all	pc	1822	2
11088	11102	9	10	dep_pref	11088	266	21555	ORF1ab	D	all	pc	1823	2
12062	12076	3	4	dep_pref	12062	266	21555	ORF1ab	D	all	pc	1824	2
12063	12077	3	5	dep_pref	12063	266	21555	ORF1ab	D	all	pc	1825	2
12064	12078	3	6	dep_pref	12064	266	21555	ORF1ab	D	all	pc	1826	2
12065	12079	3	7	dep_pref	12065	266	21555	ORF1ab	D	all	pc	1827	2
12066	12080	3	7	dep_pref	12066	266	21555	ORF1ab	D	all	pc	1828	2
12067	12081	3	8	dep_pref	12067	266	21555	ORF1ab	D	all	pc	1829	2
12068	12082	3	9	dep_pref	12068	266	21555	ORF1ab	D	all	pc	1830	2
12069	12083	3	10	dep_pref	12069	266	21555	ORF1ab	D	all	pc	1831	2
12070	12084	3	11	dep_pref	12070	266	21555	ORF1ab	D	all	pc	1832	2
12071	12085	3	12	dep_pref	12071	266	21555	ORF1ab	D	all	pc	1833	2
12072	12086	3	13	dep_pref	12072	266	21555	ORF1ab	D	all	pc	1834	2
12073	12087	3	14	dep_pref	12073	266	21555	ORF1ab	D	all	pc	1835	2
12074	12088	2	13	dep_pref	12074	266	21555	ORF1ab	D	all	pc	1836	2
12075	12089	1	12	dep_pref	12075	266	21555	ORF1ab	D	all	pc	1837	2
29667	29681	1	15	dep_pref	29667	29558	29674	ORF10	D	all	pc	1838	2
29668	29682	2	15	dep_pref	29668	29558	29674	ORF10	D	all	pc	1839	2
29669	29683	3	15	dep_pref	29669	29558	29674	ORF10	D	all	pc	1840	2
29670	29684	4	15	dep_pref	29670	29558	29674	ORF10	D	all	pc	1841	2
29671	29685	5	15	dep_pref	29671	29558	29674	ORF10	D	all	pc	1842	2
29672	29686	6	15	dep_pref	29672	29558	29674	ORF10	D	all	pc	1843	2
29673	29687	7	15	dep_pref	29673	29558	29674	ORF10	D	all	pc	1844	2
29674	29688	8	15	dep_pref	29674	0	0	orf10	D	all	npc	2203	2
29675	29689	9	15	dep_pref	29675	0	0	intergenic	D	all	npc	2204	2
29676	29690	10	15	dep_pref	29676	0	0	intergenic	D	all	npc	2205	2
29677	29691	11	15	dep_pref	29677	0	0	intergenic	D	all	npc	2206	2
29678	29692	12	15	dep_pref	29678	0	0	intergenic	D	all	npc	2207	2
29679	29693	13	15	dep_pref	29679	0	0	intergenic	D	all	npc	2208	2
29680	29694	13	14	dep_pref	29680	0	0	intergenic	D	all	npc	2209	2
29820	29834	7	8	dep_pref	29820	0	0	intergenic	D	all	npc	2210	2
29821	29835	6	9	dep_pref	29821	0	0	intergenic	D	all	npc	2211	2
29822	29836	5	9	dep_pref	29822	0	0	intergenic	D	all	npc	2212	2
29823	29837	4	9	dep_pref	29823	0	0	intergenic	D	all	npc	2213	2
29824	29838	3	9	dep_pref	29824	0	0	intergenic	D	all	npc	2214	2
29825	29839	2	9	dep_pref	29825	0	0	intergenic	D	all	npc	2215	2
29826	29840	1	9	dep_pref	29826	0	0	intergenic	D	all	npc	2216	2
7253	7267	1	1	eq_cov	7253	266	21555	ORF1ab	E	all	pc	1845	1
7254	7268	2	2	eq_cov	7254	266	21555	ORF1ab	E	all	pc	1846	1
7255	7269	3	3	eq_cov	7255	266	21555	ORF1ab	E	all	pc	1847	1
7256	7270	4	4	eq_cov	7256	266	21555	ORF1ab	E	all	pc	1848	1
7257	7271	5	5	eq_cov	7257	266	21555	ORF1ab	E	all	pc	1849	1
7258	7272	6	6	eq_cov	7258	266	21555	ORF1ab	E	all	pc	1850	1
7259	7273	7	7	eq_cov	7259	266	21555	ORF1ab	E	all	pc	1851	1
7260	7274	8	8	eq_cov	7260	266	21555	ORF1ab	E	all	pc	1852	1
7261	7275	9	9	eq_cov	7261	266	21555	ORF1ab	E	all	pc	1853	1
7262	7276	10	10	eq_cov	7262	266	21555	ORF1ab	E	all	pc	1854	1
7263	7277	11	11	eq_cov	7263	266	21555	ORF1ab	E	all	pc	1855	1
7264	7278	12	12	eq_cov	7264	266	21555	ORF1ab	E	all	pc	1856	1
7265	7279	13	13	eq_cov	7265	266	21555	ORF1ab	E	all	pc	1857	1
7266	7280	14	14	eq_cov	7266	266	21555	ORF1ab	E	all	pc	1858	1
7267	7281	15	15	eq_cov	7267	266	21555	ORF1ab	E	all	pc	1859	1
7268	7282	14	14	eq_cov	7268	266	21555	ORF1ab	E	all	pc	1860	1
7269	7283	13	13	eq_cov	7269	266	21555	ORF1ab	E	all	pc	1861	1
7270	7284	12	12	eq_cov	7270	266	21555	ORF1ab	E	all	pc	1862	1
7271	7285	11	11	eq_cov	7271	266	21555	ORF1ab	E	all	pc	1863	1
7272	7286	10	10	eq_cov	7272	266	21555	ORF1ab	E	all	pc	1864	1
7273	7287	9	9	eq_cov	7273	266	21555	ORF1ab	E	all	pc	1865	1
7274	7288	8	8	eq_cov	7274	266	21555	ORF1ab	E	all	pc	1866	1
7275	7289	7	7	eq_cov	7275	266	21555	ORF1ab	E	all	pc	1867	1
7276	7290	6	6	eq_cov	7276	266	21555	ORF1ab	E	all	pc	1868	1
7277	7291	5	5	eq_cov	7277	266	21555	ORF1ab	E	all	pc	1869	1
7278	7292	4	4	eq_cov	7278	266	21555	ORF1ab	E	all	pc	1870	1
